cpu-func1,mem-func1,replicas-func1,concurrency-func1,cpu-func2,mem-func2,replicas-func2,concurrency-func2,cpu-func3,mem-func3,replicas-func3,concurrency-func3,cpu-func4,mem-func4,replicas-func4,concurrency-func4,cpu-func5,mem-func5,replicas-func5,concurrency-func5,cpu-func6,mem-func6,replicas-func6,concurrency-func6,func1,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,fucn2,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func3,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func4,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func5,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,func6,cpu,mem,replicas,cpu_metric,thr_metric,mem_metric,network_metric,latency_p75,latency-p95,e2e-latency,p95-latency,thoughput(success),total_request,price,qps
0.4670509494490619,0.55324945671352,0.830775786935184,0.33459046779463697,0.3800374341091961,0.596232051576892,0.6045992495779327,0.7859102536671113,0.2,0.9013075491178985,0.6207224416451186,0.5949211288166945,0.2,0.7209554108570908,0.8092960672193386,0.7904283745628772,0.9743770848793922,0.32740784264266887,0.2,0.6396777789587742,0.2,0.8689537587613164,0.6124619988353971,0.2995319473645188,starter,1067,1247,6,8.46,41.03,0.45,14217.61,1.74018,3.40112,rgb,915,1324,5,11.17,108.07,0.53,15295.99,1.87018,6.55428,resize,600,1871,5,10.01,193.38,0.54,6211.4,1.60393,3.95145,update,600,1548,6,9.05,162.47,0.64,5210.04,1.73447,3.20577,resnet,1955,843,2,51.21,243.26,38.63,14390.18,2.37721,3.6218,mobilenet,600,1813,5,20.67,384.27,2.71,15815.79,4.19864,8.55416,13.240209617112813,19.98546583652496,19,19,4.758203,10
0.2,0.4251130226145968,0.2,0.4090977310316317,0.5027025617711348,0.9897380775648088,0.6540761783316379,0.29171154700812274,0.8682386312000526,0.6654370498924745,0.28343427252449016,0.5727109054112451,0.7576894246125435,0.9324469720682199,0.6697327534895131,0.2,0.8196821795026056,0.2,0.6963908775650826,0.2,0.7052728733056962,0.44609853775571273,0.927535046257906,0.2,starter,600,1018,2,32.8,605.85,3.05,32005.25,9.00477,9.98037,rgb,1130,2030,5,10.46,33.16,0.35,18402.39,1.13861,2.52693,resize,1769,1448,2,27.6,55.25,0.74,17694.1,0.77598,1.09274,update,1576,1927,5,10.55,10.43,0.42,6747.35,0.85146,1.0809,resnet,1684,614,5,24.03,97.8,2.49,5765.42,1.98589,2.32841,mobilenet,1484,1055,7,12.02,60.69,1.08,14351.13,1.3541,1.68236,9.999720480706957,15.846097052097319,18,26,6.836212,10
0.8627552012149177,0.30796467828550955,0.5697404086003051,0.38184951283606383,0.2,0.2,0.7364710257721401,0.2,0.2,0.2,0.3926782228147937,0.8882601912451555,0.2569529414934515,0.2,0.6567118480540134,0.49229365201231645,0.2,0.879123933793709,0.7261333320674702,0.8190172031896332,0.5988477041879926,0.37046524855285556,0.31449011440721686,0.2,starter,1760,808,4,8.46,23.46,0.73,16978.08,0.85236,2.1339,rgb,600,614,6,6.53,139.48,0.96,9610.16,2.94053,4.36457,resize,600,614,3,17.41,304.83,3.11,6375.98,9.91371,13.39573,update,700,614,5,7.39,110.7,1,3750.02,1.25983,2.93819,resnet,600,1831,6,13.51,273.27,10.37,2846.43,7.96563,11.40385,mobilenet,1298,920,3,21.51,129.33,5.44,14676.72,1.96364,2.55278,17.703697582085926,28.18353143930435,12,14,4.36097,10
0.2,0.4037098323804932,0.43453815229145343,0.7857678397267883,0.6177454383823473,0.9453787020412223,0.4311366617867406,0.26732089173272977,0.8784944279366301,0.22737371184983268,0.2,0.7424463526443411,0.2,0.39985478033314004,0.9177977425655421,0.8882443580519079,0.7864619313146662,0.999101630213782,0.2826123503867062,0.6129336149508787,0.5027923918927512,0.28170243117700655,0.2655989522849995,0.547630634438078,starter,600,979,4,16.62,309.28,0.62,16319.19,6.52532,7.50509,rgb,1331,1950,4,9.67,27.86,0.44,15734.76,1.01039,2.10156,resize,1787,663,2,20.59,38.52,2.46,11482.26,0.79628,0.85859,update,600,973,7,7.09,129.42,0.82,3069.58,1.70049,5.34128,resnet,1626,2046,2,63.76,389.36,13.25,10065.92,8.11037,11.06252,mobilenet,1130,761,2,38.46,284.47,4.19,33642.91,2.9267,4.09995,16.447999397913616,27.64300775527954,15,16,3.940334,10
0.8842492324720526,0.3809097357235771,0.6416095600336484,0.556259306885536,0.4860678475292617,0.8282784610292788,0.5346901743506799,0.489489938955179,0.2,0.2,0.45208449773078996,0.8964936925901027,0.7052376839729396,0.5233291716852381,0.7220692382665925,0.2,0.6586524322769899,0.7982237125391772,0.8075765743682188,0.9534928105861786,0.5741743850639669,0.8836329471392447,0.3768316803225883,0.3459515236547397,starter,1797,939,5,11.74,26.99,0.68,20813.7,0.78217,2.23178,rgb,1101,1740,4,15.52,47.97,0.45,24392.99,1.33603,6.41111,resize,600,614,4,18.98,345.46,1.39,8529.02,4.63063,7.77752,update,1484,1194,6,9.02,13.74,0.59,5140.45,0.95487,1.11963,resnet,1403,1686,6,24.28,120.29,0.52,6045.77,2.09793,3.10472,mobilenet,1255,1839,3,33.35,221.89,0.48,32458.27,1.77328,2.63592,9.838836749394735,15.798709011077875,24,25,6.822444,10
0.7459841050662198,0.5459893299305024,0.8476537070677169,0.742129351378135,0.23915936003444627,0.5239191944480632,0.2764491324235616,0.6389593490021359,0.703928906750339,0.5722108347293845,0.5076035877993026,0.9161854077720277,0.6232538242807025,0.21742103679595526,0.761457997344527,0.906801381816045,0.7162122437743323,0.9669313154825903,0.4939183287225247,0.8289394161018834,0.7714867338301056,0.7743143999368023,0.34712568837855384,0.6730747673306997,starter,1555,1234,6,6.43,23.9,0.44,12596.82,1.02392,1.76716,rgb,669,1195,2,35.76,562.16,0.8,40422.69,10.74911,12.04285,resize,1482,1281,4,8.81,15.21,0.54,5381.12,0.94465,1.0973,update,1341,646,6,4.94,11.45,0.92,4346.42,1.22103,1.59048,resnet,1503,1989,4,15.67,101.75,0.37,4552.62,2.7723,3.54358,mobilenet,1600,1644,3,24.08,115.23,3.07,17146.03,1.64513,3.36257,15.524275174507729,20.05805869102478,13,14,6.513726000000001,10
0.917965355521455,0.9891544310231952,0.9528055087421374,0.8190699829383574,0.9011482421749063,0.2,0.6029744966213495,0.8347404050378365,0.29418233333964716,0.6236622853967564,0.7616802915555548,0.40360813401252327,0.5969219580150522,0.4488056542397354,0.2,0.7082253290165524,0.5180239843652149,0.38430732458505157,0.2,0.7262037950544138,0.9134651894193112,0.5026845885418615,0.2,0.8316165124544375,starter,1856,2029,7,6.71,12.37,0.36,12372.36,0.80041,0.84744,rgb,1827,614,5,9.95,22.9,1.16,17710.26,0.87776,2.1785,resize,765,1374,6,8.45,95.88,0.48,4939.83,1.87258,2.42033,update,1295,1060,2,28.35,155.45,1.5,15703.92,2.85772,5.47132,resnet,1157,945,2,47.28,418.54,41.58,14178.99,6.55259,9.46057,mobilenet,1849,1157,2,40.05,241.01,6.55,46175.43,2.41421,3.98902,9.09270989894867,13.034869170188902,12,19,6.492279000000001,10
0.5679698752300324,0.7412487874548664,0.6541396146215172,0.6211279322725095,0.6470303916307379,0.9635896651416576,0.9691310487246317,0.7142677670014574,0.7818640438672181,0.6573432631250103,0.3804672341517481,0.20986281366309778,0.8331825690526827,0.531788708949804,0.2,0.49270821588729197,0.543119353964632,0.4538946481769922,0.4795250562659923,0.2975299339205014,0.9628144317308756,0.6934606200846779,0.6036382801608571,0.2,starter,1244,1584,5,14.1,44.54,0.74,23828.7,1.26696,2.37494,rgb,1382,1983,7,8.99,9.56,0.35,18731.47,0.84349,1.09754,resize,1618,1434,3,19.54,22.17,0.65,13257.99,0.95669,1.13627,update,1708,1209,2,35.79,118.18,1.89,17664.37,0.91761,2.47186,resnet,1200,1069,4,41.34,301.33,8.75,9191.2,4.44685,5.85231,mobilenet,1935,1499,5,25.09,91.64,0.52,25830.18,1.16388,1.46516,8.092116991678873,12.282733678817747,27,34,7.168051000000001,10
0.2,0.5372313285972158,0.7470199358597913,0.2,0.2,0.3839652250140476,0.22892252827296233,0.2348197613058295,0.721290976903262,0.2,0.8737579964395942,0.3312549683801982,0.4804479854180177,0.5814558307669286,0.2703403108308946,0.2,0.835893110080225,0.7371635447022034,0.9263959631701374,0.9758574203045988,0.38934350051857713,0.826236091897359,0.2,0.9364599615597007,starter,600,1219,6,8.65,165.9,0.6,13619.9,3.78132,4.29834,rgb,600,944,2,30.4,571.66,2.59,37956.46,5.68789,7.81857,resize,1512,614,7,6.28,4.49,1.21,3471.29,0.75638,0.96469,update,1091,1298,2,17.2,65.22,0.68,13028.2,1.53327,1.72488,resnet,1713,1577,7,12.89,41.93,0.47,3191.41,1.83339,2.34131,mobilenet,931,1737,2,30.87,355.43,3.27,41736.68,4.21689,7.89953,12.684156611561775,22.929331064224243,16,21,5.802795,10
0.5847164540709848,0.2,0.8258019829926196,0.38202741639282844,0.8179743190354779,0.43100952935483017,0.9669125149429323,0.2,0.4848608299690126,0.2,0.4741816516091878,0.2,0.7619956546176964,0.43525818992624665,0.912105883636695,0.6405289428416117,0.837910245736906,0.3679809724050662,0.5398434247124604,0.2,0.9876327074448679,0.6516832403841244,0.746253329518519,0.9884167126160858,starter,1273,614,6,13.65,44.23,1.07,26748.76,1.26888,2.43675,rgb,1681,1028,7,11.48,13.36,0.74,19825.68,0.86321,0.95718,resize,1099,614,4,17.66,56.19,1.51,12819.13,1.1521,1.64308,update,1583,1036,7,11.09,14.89,0.76,6486.5,0.86176,1.12681,resnet,1716,915,4,39.79,167.89,1.07,9296.17,1.93494,2.87953,mobilenet,1978,1424,6,50.13,236.5,3.17,45979.99,1.68507,3.07705,6.687225437164306,8.639009749889373,30,40,9.668726000000001,10
0.40769893083420117,0.8039332537896403,0.7871974740897603,0.4982290348538041,0.2,0.7907119969380192,0.7170855912674251,0.4755425990805815,0.2,0.2558276594787038,0.2,0.6243619711294992,0.9348209562685842,0.5218416160307333,0.9514604758613233,0.61622704195297,0.883647305885395,0.6275751323791926,0.22691370578093017,0.2,0.5520736241928472,0.31300249321634266,0.30269918784563243,0.2,starter,963,1697,6,7.11,53.47,0.64,13237.88,1.95069,2.07823,rgb,600,1673,6,10.41,197.16,0.6,12764.38,3.75293,9.73855,resize,600,714,2,27.48,569.56,4.49,12355.28,11.36131,12.60574,update,1886,1191,7,4.52,0,0.9,3133.35,0.76342,0.89566,resnet,1796,1381,2,24.78,119.63,1.63,7816.91,2.17577,2.59558,mobilenet,1216,817,3,20.02,131.34,1.47,20618.12,2.05058,2.51621,14.343607794154774,22.21281325817108,11,15,5.788836000000001,10
0.9514075589682064,0.24645826526904213,0.24817906745073293,0.2,0.2,0.8693222074769675,0.8634473555139058,0.35681928814989694,0.8452476519868335,0.4313898839842534,0.2,0.22119107811658645,0.22566619239476882,0.2,0.34143848606256244,0.2,0.3644384976378684,0.7956068757097059,0.2,0.2568718775084088,0.2,0.6919068988846507,0.2908937216148604,0.2,starter,1915,698,2,17.36,24.41,1.02,40341.8,0.73378,0.76047,rgb,600,1814,7,10.16,165.75,0.36,14393.41,2.34089,6.37422,resize,1729,1029,2,18.78,31.66,0.93,15189.56,0.80287,0.83654,update,645,614,3,14.38,193.28,1.32,9518.54,2.60228,3.51079,resnet,888,1682,2,42.36,545.53,0.59,10085.75,9.47478,10.59831,mobilenet,600,1496,3,26.15,504.43,3.39,21777.15,5.63669,7.13572,13.81897326878139,16.16238911151886,7,22,3.250979,10
0.8907175244023606,0.2,0.8170454288226514,0.22690354251977218,0.9104265160135678,0.37150580843119485,0.7536394513982431,0.9075883343364143,0.5757468953505663,0.2,0.8954582974077516,0.42557782617021955,0.9919981354399263,0.5848497383954557,0.3489483540839554,0.2223368514100197,0.385757644960945,0.7274933210977728,0.7237919471374062,0.25683410566500553,0.6012093151399504,0.6416844348498234,0.7457345003831226,0.2,starter,1809,614,6,9.7,15.96,1.09,19371.82,0.79067,1.44979,rgb,1843,922,6,9.02,14.84,0.79,16336.19,0.8541,2.32881,resize,1258,614,7,9.38,22.36,1.17,6188.07,0.95623,1.88934,update,1986,1304,3,19.76,10.96,0.74,12151.72,0.75841,0.80781,resnet,925,1560,6,31.9,342.48,0.89,6631.72,5.28637,11.16422,mobilenet,1302,1406,6,21.73,129.96,2.78,19280.86,1.88577,2.37682,9.220184435447058,15.70104455947876,24,29,9.079238,10
0.2,0.2,0.651696482469204,0.9377187712967273,0.2,0.32627628736011194,0.4534343511338562,0.2,0.5428138506019069,0.2,0.955772536201301,0.2,0.7206625269058508,0.925033448773042,0.2546653669364165,0.5700932924124982,0.820389017817245,0.2,0.5546214979658622,0.5256235208112985,0.440941721690581,0.2,0.2118196163725996,0.4194203106308072,starter,600,614,5,14.35,270.67,0.96,17999.92,4.59782,7.19903,rgb,600,841,4,13.77,270.66,1.35,20005.77,2.03777,3.48391,resize,1200,614,7,5.76,4.51,1.64,4748.05,0.8076,1.16594,update,1511,1914,2,23.89,42.03,0.52,14295.14,0.78155,1.30633,resnet,1686,614,4,24.91,111.46,19.6,7425.99,2.16415,2.9026,mobilenet,1022,614,2,49.8,420.24,15.08,34333.8,5.37533,6.44975,12.606459432178074,19.567927372455596,18,20,4.649458,10
0.5259343008789996,0.980193127599754,0.22627242858774488,0.6323900436738301,0.8377832311343237,0.2,0.3104662416671412,0.2,0.8103064644016174,0.6677164306103173,0.2,0.383018396669795,0.6392139844791018,0.2,0.2,0.5997082335953916,0.2,0.20079703283162353,0.2,0.9887991416152602,0.5300541939550848,0.4253777557110322,0.8965916695873463,0.43946555011783595,starter,1170,2013,2,25.83,218.41,0.37,25675.71,6.71144,7.72096,rgb,1716,614,3,11.05,31.64,1.22,17520.66,0.91261,0.97248,resize,1668,1453,2,11.13,42.58,0.57,6423.88,0.99959,1.14983,update,1369,614,2,18.52,99.67,1.5,9467.71,1.84648,2.04325,resnet,600,616,2,29.88,640.21,30.64,8754.3,16.03185,17.93196,mobilenet,1178,1018,7,9.2,55.59,2.4,9442.27,1.41793,1.87491,23.09042763710022,28.7627051115036,2,12,4.200704,10
